lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
1.864,3241.84,50.886359999999996,-0.321795,-0.00489313,12.23575,1,1711.15,4,93.9992,0.8142211914062498,0.0,0.0
1.884,3241.92,52.06608,-0.321715,-0.0049451,12.5026,1,1716.23,4,93.9991,0.8176297187805174,0.0,0.0
1.904,3242.0,53.208,-0.321635,-0.00506384,12.847475,1,1824.01,4,93.999,0.8336429595947263,0.0,0.0
1.924,3242.08,54.489599999999996,-0.321553,-0.00520879,12.92125,1,1804.06,4,93.9989,0.8369328498840329,0.0,0.0
1.944,3242.17,55.66284,-0.321469,-0.00537473,13.368375,1,1902.42,4,93.9989,0.8398893356323239,0.0,0.0
1.964,3242.26,56.83752,-0.321381,-0.00551254,13.8706,1,1992.76,4,93.9988,0.8604096412658688,0.0,0.0
1.984,3242.35,58.15728000000001,-0.321292,-0.00562317,14.0327,1,1976.89,4,93.9987,0.8637125015258786,0.0,0.0
2.006,3242.45,59.62248000000001,-0.321191,-0.00569517,14.239975,1,1957.48,4,93.9986,0.867002487182617,0.0,0.0
2.028,3242.55,61.08192,-0.321088,-0.0057996,14.43135,1,1989.8,4,93.9985,0.8832584381103513,0.0,0.0
2.05,3242.65,62.489160000000005,-0.320983,-0.00594312,14.987075,1,2077.26,4,93.9985,0.8871725082397458,0.0,0.0
2.072,3242.76,64.00800000000001,-0.320875,-0.00599987,15.24245,1,2100.13,4,93.9984,0.89086799621582,0.0,0.0
2.094,3242.87,65.53008,-0.320764,-0.00610859,15.542375,1,2153.26,4,93.9983,0.9114304542541501,0.0,0.0
2.116,3242.98,67.07988,-0.32065,-0.00622207,16.0918,1,2216.94,4,93.9982,0.9153868675231931,0.0,0.0
2.138,3243.1,68.742,-0.320533,-0.00629503,16.373874999999998,1,2261.54,4,93.9981,0.9189851760864255,0.0,0.0
2.16,3243.22,70.42248000000001,-0.320413,-0.00638515,16.7525,1,2328.56,4,93.998,0.9361600875854489,0.0,0.0
2.182,3243.34,72.12204,-0.32029,-0.00648529,17.39625,1,2423.45,4,93.9979,0.9394500732421872,0.0,0.0
2.204,3243.46,74.01671999999999,-0.320162,-0.00651199,17.591025,1,2405.85,4,93.9978,0.9432564735412595,0.0,0.0
2.226,3243.59,75.83652000000001,-0.320031,-0.00657493,18.142725,1,2525.68,4,93.9976,0.9603264808654782,0.0,0.0
2.248,3243.72,77.81616000000001,-0.319897,-0.0066374,18.551949999999998,1,2531.81,4,93.9975,0.9642825126647946,0.0,0.0
2.27,3243.85,79.80876,-0.319758,-0.00665504,19.04815,1,2656.11,4,93.9973,0.9816861152648922,0.0,0.0
2.292,3243.99,81.85212,-0.319616,-0.00667745,19.738,1,2777.68,4,93.9971,0.9853848457336423,0.0,0.0
2.314,3244.13,84.0078,-0.319469,-0.00669319,20.339299999999998,1,2861.35,4,93.9969,0.9885644912719723,0.0,0.0
2.336,3244.28,86.28623999999999,-0.319318,-0.00668079,20.748825,1,2923.54,4,93.9968,1.0,0.0,0.0
2.358,3244.43,88.6086,-0.319163,-0.00663215,21.36805,1,3013.28,4,93.9966,1.0,0.0,0.0
2.38,3244.58,91.02924,-0.319002,-0.00657827,21.94235,1,3078.49,4,93.9963,1.0,0.0,0.0
