angle,curLapTime,damage,fuel,gear,lastLapTime,rpm,speedX,speedY,trackPos,wheel_FL,wheel_FR,wheel_RL,wheel_RR
0.0041477,-0.162,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.142,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.122,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.102,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.082,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.062,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.042,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.022,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.00469607,0.018,0,100.0,0,0.0,5235.99,0.000850906,0.0186641,0.333007,0.886436,-0.903349,1.17724,-1.16641
0.00471562,0.038,0,100.0,1,0.0,5235.99,0.000727299,0.00428682,0.33302,-0.624049,0.629525,-0.823419,0.814733
0.00489777,0.058,0,100.0,1,0.0,5235.99,0.000773864,-0.00883563,0.333016,0.854005,-0.876128,0.820897,-0.816276
0.0049898,0.078,0,100.0,1,0.0,5235.99,-0.133014,-0.0205021,0.333,-0.713789,0.645808,1.18456,1.18456
0.00496214,0.098,0,99.9998,1,0.0,5235.99,0.786209,-0.0176933,0.332991,0.486682,0.345989,2.06704,2.06704
0.00497692,0.118,0,99.9995,1,0.0,5235.99,1.69717,0.00598868,0.332984,2.2675,0.814576,2.57095,2.57095
0.00493782,0.138,0,99.9993,1,0.0,5235.99,2.62666,0.00527465,0.332975,2.24173,2.98513,3.06631,3.06631
0.00492638,0.158,0,99.9991,1,0.0,5235.99,3.56997,-0.00702199,0.332957,2.67091,3.73899,3.57245,3.57245
0.00492686,0.178,0,99.9989,1,0.0,5235.99,4.47525,-0.0023998,0.332935,3.47327,4.52072,4.45339,4.45339
0.00492829,0.198,0,99.9986,1,0.0,5235.99,5.37333,-0.000581761,0.332908,4.37095,5.32341,5.38138,5.38138
0.00492876,0.218,0,99.9984,1,0.0,5235.99,6.25572,0.000835526,0.332877,5.51964,6.11755,6.40674,6.40674
0.00492781,0.238,0,99.9982,1,0.0,5235.99,7.14068,-0.000428672,0.332841,6.61494,6.74196,7.49395,7.49395
0.00494641,0.26,0,99.9979,1,0.0,5235.99,8.13462,-0.000147891,0.332795,7.67354,6.94066,8.6966,8.6966
