angle,curLapTime,damage,fuel,gear,lastLapTime,rpm,speedX,speedY,trackPos,wheel_FL,wheel_FR,wheel_RL,wheel_RR
0.0041477,-0.662,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.642,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.622,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.602,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.582,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.562,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.542,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.522,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.502,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.482,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.462,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.442,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.422,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.402,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.382,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.362,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.342,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.322,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.302,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.282,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.262,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.242,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.222,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.202,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.182,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.162,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.142,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.122,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.102,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.082,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.062,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.042,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.022,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.00469607,0.018,0,100.0,0,0.0,5235.99,0.000850906,0.0186641,0.333007,0.886436,-0.903349,1.17724,-1.16641
0.00471562,0.038,0,100.0,1,0.0,5235.99,0.000727299,0.00428682,0.33302,-0.624049,0.629525,-0.823419,0.814733
0.00489777,0.058,0,100.0,1,0.0,5235.99,0.000773864,-0.00883563,0.333016,0.854005,-0.876128,0.820897,-0.816276
0.00487727,0.078,0,100.0,1,0.0,5235.99,0.000485222,-0.0178984,0.333001,-0.642294,0.646262,-0.822633,0.810254
0.00504177,0.098,0,100.0,1,0.0,5235.99,0.000528204,-0.0238204,0.332977,0.829735,-0.852819,0.815708,-0.815426
0.00500935,0.118,0,100.0,1,0.0,5235.99,0.000236881,-0.0278474,0.332948,-0.65273,0.656551,-0.82387,0.806831
0.00516384,0.138,0,100.0,1,0.0,5235.99,0.000193778,-0.0302724,0.332915,0.816714,-0.838826,0.813228,-0.815893
0.00512379,0.158,0,100.0,1,0.0,5235.99,-6.3454e-05,-0.0317199,0.332881,-0.661633,0.666456,-0.825774,0.804938
0.00527209,0.178,0,100.0,1,0.0,5235.99,-0.000149628,-0.0323118,0.332845,0.811128,-0.831513,0.811932,-0.81751
0.00522631,0.198,0,100.0,1,0.0,5235.99,-0.000400626,-0.0324426,0.332809,-0.670634,0.676716,-0.827687,0.804231
0.00537031,0.218,0,100.0,1,0.0,5235.99,-0.000549154,-0.032113,0.332773,0.808198,-0.826711,0.81177,-0.818751
0.00532072,0.238,0,100.0,1,0.0,5235.99,-0.00085745,-0.0316272,0.332738,-0.676543,0.68509,-0.828414,0.804669
0.00541609,0.26,0,100.0,1,0.0,5235.99,-0.00112596,-0.0286151,0.332699,-0.305092,0.309228,-0.82491,0.805446
0.00546187,0.28,0,100.0,1,0.0,5235.99,-0.00131033,-0.0321908,0.332665,0.430265,-0.437146,0.808875,-0.819622
0.00550001,0.3,0,100.0,1,0.0,5235.99,-0.00163155,-0.0268625,0.332633,-0.307654,0.315712,-0.824775,0.806022
0.00554245,0.32,0,100.0,1,0.0,5235.99,-0.00180514,-0.0302905,0.332601,0.427654,-0.430248,0.809198,-0.819386
0.00557822,0.34,0,100.0,1,0.0,5235.99,-0.00213445,-0.0248707,0.332571,-0.309345,0.322307,-0.824399,0.806297
0.00561779,0.36,0,100.0,1,0.0,5235.99,-0.00232709,-0.0282229,0.332541,0.425989,-0.423078,0.809577,-0.818688
0.00565069,0.38,0,100.0,1,0.0,5235.99,-0.00263771,-0.0227763,0.332513,-0.310425,0.329012,-0.823742,0.806611
0.00568741,0.4,0,100.0,1,0.0,5235.99,-0.00281075,-0.0260995,0.332486,0.424691,-0.41621,0.810036,-0.818127
0.00571793,0.42,0,100.0,1,0.0,5235.99,-0.00312845,-0.0206506,0.33246,-0.311365,0.335596,-0.82299,0.807487
0.00575226,0.44,0,100.0,1,0.0,5235.99,-0.00330403,-0.0239685,0.332435,0.423785,-0.409746,0.811402,-0.817199
0.00578039,0.46,0,100.0,1,0.0,5235.99,-0.00359977,-0.0185381,0.332412,-0.312366,0.34192,-0.822003,0.809005
0.00581234,0.48,0,100.0,1,0.0,5235.99,-0.00375109,-0.021865,0.332389,0.422893,-0.403723,0.813072,-0.816155
0.00579375,0.502,0,100.0,1,0.0,5235.99,-0.00403554,-0.0185677,0.332366,-0.686553,0.72776,-0.823456,0.809183
0.00591677,0.522,0,100.0,1,0.0,5235.99,-0.00417411,-0.0174597,0.332346,0.794972,-0.777126,0.81772,-0.813232
0.00584668,0.542,0,100.0,1,0.0,5235.99,-0.00443002,-0.0165113,0.332327,-0.687603,0.73356,-0.821161,0.810704
0.00596731,0.562,0,100.0,1,0.0,5235.99,-0.00454804,-0.0154237,0.332309,0.794039,-0.771521,0.820144,-0.811631
0.00589531,0.582,0,100.0,1,0.0,5235.99,-0.00477622,-0.0145235,0.332293,-0.68853,0.739103,-0.818896,0.812305
0.00601357,0.602,0,100.0,1,0.0,5235.99,-0.00486887,-0.0134957,0.332277,0.793204,-0.766059,0.822304,-0.810244
0.00593918,0.622,0,100.0,1,0.0,5235.99,-0.00509745,-0.0126831,0.332263,-0.689402,0.744468,-0.816866,0.813936
0.00605601,0.642,0,100.0,1,0.0,5235.99,-0.00518347,-0.0117296,0.332249,0.792259,-0.760881,0.824415,-0.808723
0.00597971,0.662,0,100.0,1,0.0,5235.99,-0.00541527,-0.0109975,0.332237,-0.690228,0.749277,-0.814925,0.815665
0.00609463,0.682,0,100.0,1,0.0,5235.99,-0.00553768,-0.0101234,0.332225,0.791633,-0.756097,0.826763,-0.806831
0.00601643,0.702,0,100.0,1,0.0,5235.99,-0.00577788,-0.00946965,0.332214,-0.690621,0.753915,-0.812807,0.817779
0.00612944,0.722,0,100.0,1,0.0,5235.99,-0.00588851,-0.00865977,0.332204,0.791123,-0.751583,0.828726,-0.804831
0.00604933,0.742,0,100.0,1,0.0,5235.99,-0.00615332,-0.00805532,0.332195,-0.691043,0.758348,-0.810636,0.819994
0.00616091,0.762,0,100.0,1,0.0,5235.99,-0.00628505,-0.00728738,0.332186,0.790897,-0.746982,0.831002,-0.802546
0.00607937,0.782,0,100.0,1,0.0,5235.99,-0.00655903,-0.00670624,0.332179,-0.691326,0.763152,-0.808376,0.822355
0.00618904,0.802,0,100.0,1,0.0,5235.99,-0.00670585,-0.00595138,0.332172,0.790733,-0.742419,0.833521,-0.80003
0.00610607,0.822,0,100.0,1,0.0,5235.99,-0.00699711,-0.00538759,0.332166,-0.691372,0.767684,-0.805636,0.825013
0.00621432,0.842,0,100.0,1,0.0,5235.99,-0.0071558,-0.00465776,0.33216,0.790845,-0.737874,0.836289,-0.797218
0.00612944,0.862,0,100.0,1,0.0,5235.99,-0.00743778,-0.00411595,0.332155,-0.69114,0.772147,-0.802913,0.827733
0.00623625,0.882,0,100.0,1,0.0,5235.99,-0.00759222,-0.0034074,0.332151,0.791063,-0.733364,0.839019,-0.794502
0.00615042,0.902,0,100.0,1,0.0,5235.99,-0.00786941,-0.0028805,0.332148,-0.690826,0.776631,-0.800214,0.830486
0.00625532,0.922,0,100.0,1,0.0,5235.99,-0.00804091,-0.0021926,0.332145,0.791552,-0.728793,0.841952,-0.791554
0.00616806,0.942,0,100.0,1,0.0,5235.99,-0.00831358,-0.00168114,0.332143,-0.690323,0.781242,-0.797242,0.833543
0.00627201,0.962,0,100.0,1,0.0,5235.99,-0.00845471,-0.00100756,0.332141,0.791973,-0.724255,0.844808,-0.788662
0.00618285,0.982,0,100.0,1,0.0,5235.99,-0.00870492,-0.000505808,0.332141,-0.690001,0.785706,-0.794281,0.836304
0.00623673,1.004,0,100.0,1,0.0,5235.99,-0.00890988,0.00233799,0.332141,-0.316627,0.408537,-0.78521,0.834629
0.00624483,1.024,0,100.0,1,0.0,5235.99,-0.00902287,-0.00141771,0.332141,0.419458,-0.338146,0.841422,-0.780448
0.0062477,1.044,0,100.0,1,0.0,5235.99,-0.00926339,0.00345822,0.332143,-0.316161,0.412658,-0.781436,0.837087
0.00625485,1.064,0,100.0,1,0.0,5235.99,-0.00933352,-0.00032038,0.332144,0.419848,-0.334229,0.843837,-0.776966
0.0062558,1.084,0,100.0,1,0.0,5235.99,-0.0095453,0.00452385,0.332147,-0.315795,0.416466,-0.777995,0.839408
0.006262,1.104,0,100.0,1,0.0,5235.99,-0.00959569,0.000715958,0.33215,0.420151,-0.330524,0.846174,-0.773394
0.006262,1.124,0,100.0,1,0.0,5235.99,-0.0097806,0.00553376,0.332154,-0.315643,0.41997,-0.774384,0.841794
0.00626677,1.144,0,100.0,1,0.0,5235.99,-0.00980161,0.00170048,0.332157,0.420191,-0.327167,0.848556,-0.769791
0.00626581,1.164,0,100.0,1,0.0,5235.99,-0.00994361,0.00649725,0.332162,-0.315779,0.423139,-0.771025,0.844085
0.00626963,1.184,0,100.0,1,0.0,5235.99,-0.00994769,0.00264445,0.332167,0.420016,-0.324147,0.85085,-0.766251
0.00626725,1.204,0,100.0,1,0.0,5235.99,-0.0100769,0.00741526,0.332173,-0.316002,0.426017,-0.767309,0.84648
0.00627011,1.224,0,100.0,1,0.0,5235.99,-0.0100232,0.00353538,0.332179,0.41986,-0.321663,0.85312,-0.763135
0.00626725,1.244,0,100.0,1,0.0,5235.99,-0.0101041,0.0082603,0.332186,-0.316251,0.428128,-0.7644,0.848472
0.00626915,1.264,0,100.0,1,0.0,5235.99,-0.0100329,0.00433363,0.332193,0.419362,-0.319577,0.855044,-0.760081
0.00626534,1.284,0,100.0,1,0.0,5235.99,-0.0100842,0.00902914,0.3322,-0.316921,0.430006,-0.761503,0.850381
0.00626629,1.304,0,100.0,1,0.0,5235.99,-0.00998378,0.00507701,0.332208,0.418518,-0.317981,0.856936,-0.757268
0.00626152,1.324,0,100.0,1,0.0,5235.99,-0.0100126,0.00975141,0.332216,-0.317968,0.431476,-0.758719,0.85219
0.00626152,1.344,0,100.0,1,0.0,5235.99,-0.00987393,0.00578644,0.332225,0.417258,-0.316607,0.858572,-0.754854
0.00625628,1.364,0,100.0,1,0.0,5235.99,-0.00988733,0.0104472,0.332234,-0.319249,0.432633,-0.756344,0.853785
0.00625532,1.384,0,100.0,1,0.0,5235.99,-0.00972135,0.00646611,0.332244,0.41584,-0.315742,0.860059,-0.752605
0.00624913,1.404,0,100.0,1,0.0,5235.99,-0.00969621,0.0111076,0.332254,-0.32088,0.433161,-0.754398,0.855095
0.0062477,1.424,0,100.0,1,0.0,5235.99,-0.00951937,0.00710245,0.332263,0.414169,-0.315275,0.861271,-0.750738
0.00624054,1.444,0,100.0,1,0.0,5235.99,-0.00947322,0.0117209,0.332274,-0.322578,0.433457,-0.752756,0.856175
0.00623864,1.464,0,100.0,1,0.0,5235.99,-0.0092777,0.00769488,0.332285,0.412438,-0.315091,0.862234,-0.749379
0.00623101,1.484,0,100.0,1,0.0,5235.99,-0.0092222,0.012292,0.332297,-0.324473,0.433537,-0.751434,0.857066
0.00622814,1.504,0,100.0,1,0.0,5235.99,-0.00900312,0.00825351,0.332308,0.410343,-0.315088,0.862943,-0.748317
0.00621956,1.524,0,100.0,1,0.0,5235.99,-0.00894377,0.0128397,0.33232,-0.326505,0.433404,-0.750507,0.857733
0.00621622,1.544,0,100.0,1,0.0,5235.99,-0.00872224,0.00878255,0.332331,0.408289,-0.315473,0.86356,-0.747315
0.00620716,1.564,0,100.0,1,0.0,5235.99,-0.00864533,0.0133478,0.332344,-0.328767,0.432836,-0.749694,0.858259
0.00620335,1.584,0,100.0,1,0.0,5235.99,-0.00842367,0.00927478,0.332357,0.405951,-0.316075,0.864038,-0.74657
0.00619381,1.604,0,100.0,1,0.0,5235.99,-0.00833894,0.0138274,0.33237,-0.330987,0.432194,-0.749179,0.858541
0.00618904,1.624,0,100.0,1,0.0,5235.99,-0.0080917,0.00974079,0.332383,0.403644,-0.316859,0.864028,-0.746481
0.00617903,1.644,0,100.0,1,0.0,5235.99,-0.00800196,0.0142719,0.332397,-0.333351,0.431298,-0.749296,0.858462
0.00617379,1.664,0,100.0,1,0.0,5235.99,-0.00776162,0.0101701,0.33241,0.401201,-0.31787,0.863982,-0.746619
0.00616329,1.684,0,100.0,1,0.0,5235.99,-0.00766099,0.01469,0.332424,-0.335825,0.430238,-0.749717,0.858231
0.00615757,1.704,0,100.0,1,0.0,5235.99,-0.00741669,0.0105814,0.332437,0.398774,-0.318987,0.863629,-0.74732
0.00614661,1.724,0,100.0,1,0.0,5235.99,-0.00732363,0.0150863,0.332452,-0.338321,0.42906,-0.750373,0.85781
0.00614088,1.744,0,100.0,1,0.0,5235.99,-0.00710405,0.010966,0.332467,0.396308,-0.320152,0.863283,-0.74778
0.00612944,1.764,0,100.0,1,0.0,5235.99,-0.00701628,0.0154581,0.332482,-0.340715,0.427889,-0.750932,0.857387
0.00612276,1.784,0,100.0,1,0.0,5235.99,-0.0067809,0.0113232,0.332497,0.39401,-0.321404,0.862587,-0.748715
0.00611084,1.804,0,100.0,1,0.0,5235.99,-0.00669231,0.0157946,0.332512,-0.343065,0.426601,-0.752068,0.856646
0.00610417,1.824,0,100.0,1,0.0,5235.99,-0.00646723,0.0116493,0.332527,0.391568,-0.322485,0.861711,-0.749838
0.00609177,1.844,0,100.0,1,0.0,5235.99,-0.00638284,0.0161208,0.332543,-0.345424,0.425536,-0.753383,0.855742
0.00608462,1.864,0,100.0,1,0.0,5235.99,-0.00614208,0.0119708,0.332558,0.389213,-0.323818,0.860709,-0.751539
0.00607174,1.884,0,100.0,1,0.0,5235.99,-0.00606973,0.0164322,0.332574,-0.347829,0.424207,-0.754968,0.854667
0.00606411,1.904,0,100.0,1,0.0,5235.99,-0.00585733,0.0122688,0.332589,0.386944,-0.325124,0.859722,-0.752933
0.00605124,1.924,0,100.0,1,0.0,5235.99,-0.00578116,0.0167132,0.332605,-0.350004,0.422885,-0.756643,0.853559
0.00604361,1.944,0,100.0,1,0.0,5235.99,-0.00557244,0.012538,0.332622,0.384833,-0.326374,0.858585,-0.754838
0.00603026,1.964,0,100.0,1,0.0,5235.99,-0.00552291,0.0169718,0.332639,-0.352027,0.421585,-0.758243,0.852466
0.00602215,1.984,0,100.0,1,0.0,5235.99,-0.00534266,0.0127826,0.332655,0.382787,-0.327522,0.857583,-0.756157
0.00596064,2.006,0,100.0,1,0.0,5235.99,-0.00526942,0.0150375,0.332674,-0.727341,0.800031,-0.771917,0.858932
0.00599497,2.028,0,100.0,1,0.0,5235.99,-0.00514117,0.0173602,0.332693,-0.355316,0.419939,-0.76112,0.850638
0.00603169,2.05,0,100.0,1,0.0,5235.99,-0.00494618,0.0153812,0.332711,0.752716,-0.708784,0.866822,-0.766731
0.00597256,2.072,0,100.0,1,0.0,5235.99,-0.00480947,0.0133075,0.33273,0.378608,-0.329902,0.854498,-0.760814
0.00591009,2.094,0,100.0,1,0.0,5235.99,-0.00475963,0.0155541,0.332749,-0.731408,0.797645,-0.775824,0.854974
0.00594395,2.116,0,100.0,1,0.0,5235.99,-0.00465259,0.0178794,0.332768,-0.359424,0.417787,-0.765933,0.847335
0.00598019,2.138,0,100.0,1,0.0,5235.99,-0.00450776,0.0159067,0.332787,0.748801,-0.710828,0.863028,-0.770621
0.00592011,2.16,0,100.0,1,0.0,5235.99,-0.00442384,0.0138331,0.332806,0.374932,-0.331737,0.851596,-0.765206
0.00585717,2.182,0,100.0,1,0.0,5235.99,-0.00441456,0.0160771,0.332826,-0.734933,0.796033,-0.779354,0.851463
0.00589007,2.204,0,100.0,1,0.0,5235.99,-0.00435373,0.0183944,0.332846,-0.362554,0.416211,-0.769958,0.844706
0.00592583,2.226,0,100.0,1,0.0,5235.99,-0.00421718,0.0163943,0.332865,0.745716,-0.712278,0.859522,-0.774054
0.00586527,2.248,0,100.0,1,0.0,5235.99,-0.0041669,0.0143039,0.332886,0.372073,-0.333105,0.848954,-0.769305
0.00580185,2.27,0,100.0,1,0.0,5235.99,-0.00419015,0.01654,0.332907,-0.737589,0.794913,-0.7826,0.848099
0.00583428,2.292,0,100.0,1,0.0,5235.99,-0.00415772,0.0188435,0.332927,-0.364918,0.415197,-0.773831,0.842095
0.00586909,2.314,0,100.0,1,0.0,5235.99,-0.00405055,0.016822,0.332948,0.743563,-0.713173,0.856397,-0.777188
0.00580805,2.336,0,100.0,1,0.0,5235.99,-0.00403764,0.0147195,0.332969,0.37007,-0.333773,0.846622,-0.772813
0.00574416,2.358,0,100.0,1,0.0,5235.99,-0.00407663,0.016931,0.33299,-0.739263,0.794205,-0.78553,0.845167
0.0057761,2.38,0,100.0,1,0.0,5235.99,-0.00405649,0.0192087,0.333011,-0.366578,0.414729,-0.777362,0.839736
0.00581091,2.402,0,100.0,1,0.0,5235.99,-0.00398302,0.0171705,0.333031,0.742136,-0.713517,0.853652,-0.779911
0.0057494,2.424,0,100.0,1,0.0,5235.99,-0.00396569,0.015054,0.333052,0.368762,-0.334107,0.844318,-0.776276
0.00568503,2.446,0,100.0,1,0.0,5235.99,-0.00403934,0.0172562,0.333074,-0.740459,0.794007,-0.788143,0.842581
0.00571698,2.468,0,100.0,1,0.0,5235.99,-0.00403881,0.0195224,0.333095,-0.367605,0.414615,-0.780354,0.837743
0.00575083,2.49,0,100.0,1,0.0,5235.99,-0.00398747,0.0174732,0.333115,0.741174,-0.713389,0.851355,-0.782306
0.00568932,2.512,0,100.0,1,0.0,5235.99,-0.00399764,0.015354,0.333136,0.367955,-0.333808,0.84262,-0.778882
0.00562447,2.534,0,100.0,1,0.0,5235.99,-0.00407268,0.0175559,0.333158,-0.741218,0.794465,-0.790348,0.840405
0.00565594,2.556,0,100.0,1,0.0,5235.99,-0.00410045,0.0198232,0.333179,-0.36819,0.415097,-0.782695,0.836252
0.0056898,2.578,0,100.0,1,0.0,5235.99,-0.00405819,0.0177624,0.3332,0.740779,-0.712989,0.849498,-0.784132
0.00562733,2.6,0,100.0,1,0.0,5235.99,-0.00407859,0.0156297,0.333222,0.367638,-0.333389,0.841204,-0.780938
0.00556248,2.622,0,100.0,1,0.0,5235.99,-0.00417204,0.0178185,0.333244,-0.741368,0.794978,-0.79204,0.838893
0.00559347,2.644,0,100.0,1,0.0,5235.99,-0.00420641,0.0200723,0.333265,-0.368208,0.415703,-0.784562,0.834963
0.00562733,2.666,0,100.0,1,0.0,5235.99,-0.00416435,0.0179963,0.333286,0.740825,-0.712251,0.847868,-0.78573
0.00556486,2.688,0,100.0,1,0.0,5235.99,-0.00420109,0.0158621,0.333308,0.367713,-0.332551,0.840075,-0.782688
0.00549954,2.71,0,100.0,1,0.0,5235.99,-0.00430641,0.0180503,0.333331,-0.74128,0.795845,-0.793256,0.83756
0.00553006,2.732,0,100.0,1,0.0,5235.99,-0.00435507,0.0203068,0.333354,-0.368112,0.416709,-0.785903,0.834085
0.00556343,2.754,0,100.0,1,0.0,5235.99,-0.00433061,0.0182347,0.333376,0.741031,-0.71122,0.846928,-0.786599
0.00550049,2.776,0,100.0,1,0.0,5235.99,-0.00436581,0.0160913,0.333399,0.368028,-0.331455,0.839315,-0.783778
0.00543516,2.798,0,100.0,1,0.0,5235.99,-0.00448256,0.0182806,0.333422,-0.740844,0.797027,-0.794003,0.836673
0.00546568,2.82,0,100.0,1,0.0,5235.99,-0.00452583,0.0205343,0.333444,-0.367662,0.417829,-0.78686,0.833434
0.00549858,2.842,0,100.0,1,0.0,5235.99,-0.00451412,0.0184557,0.333466,0.741546,-0.710114,0.846369,-0.787254
0.00543564,2.864,0,100.0,1,0.0,5235.99,-0.00455865,0.0163054,0.333489,0.368644,-0.330342,0.838946,-0.784356
0.00537031,2.886,0,100.0,1,0.0,5235.99,-0.0046739,0.0184802,0.333512,-0.740217,0.798175,-0.794514,0.83634
0.00540036,2.908,0,100.0,1,0.0,5235.99,-0.00473755,0.0207284,0.333536,-0.367061,0.419209,-0.787099,0.833281
0.00543278,2.93,0,100.0,1,0.0,5235.99,-0.00472847,0.0186593,0.333558,0.742134,-0.708603,0.846208,-0.787348
0.00536984,2.952,0,100.0,1,0.0,5235.99,-0.00477957,0.0165205,0.333582,0.36918,-0.328817,0.83895,-0.784268
0.00530356,2.974,0,100.0,1,0.0,5235.99,-0.00488663,0.0187085,0.333605,-0.739597,0.799715,-0.794432,0.836222
0.0053336,2.996,0,100.0,1,0.0,5235.99,-0.00493327,0.0209529,0.333628,-0.366226,0.420539,-0.787312,0.833203
0.00536602,3.018,0,100.0,1,0.0,5235.99,-0.00492149,0.0188626,0.333651,0.743067,-0.707264,0.846112,-0.787551
0.0053026,3.04,0,100.0,1,0.0,5235.99,-0.00497263,0.0167128,0.333674,0.370189,-0.327487,0.838898,-0.784436
0.0052368,3.062,0,100.0,1,0.0,5235.99,-0.00509214,0.0188813,0.333697,-0.738596,0.800983,-0.794367,0.836426
0.00526636,3.084,0,100.0,1,0.0,5235.99,-0.00514939,0.0211133,0.33372,-0.365325,0.421843,-0.786856,0.833471
0.00529879,3.106,0,100.0,1,0.0,5235.99,-0.00514123,0.0190158,0.333743,0.744017,-0.706032,0.846595,-0.78704
0.00523537,3.128,0,100.0,1,0.0,5235.99,-0.00519952,0.0168457,0.333766,0.371148,-0.326151,0.839366,-0.783666
0.00516909,3.15,0,100.0,1,0.0,5235.99,-0.00531117,0.0190106,0.333789,-0.737861,0.802525,-0.793832,0.837122
0.00519865,3.172,0,100.0,1,0.0,5235.99,-0.00537535,0.0212629,0.333813,-0.364567,0.423544,-0.786007,0.834038
0.0052306,3.194,0,100.0,1,0.0,5235.99,-0.00536417,0.0191924,0.333835,0.744739,-0.70431,0.847372,-0.786301
0.00516671,3.216,0,100.0,1,0.0,5235.99,-0.00540809,0.0170485,0.333858,0.371933,-0.324481,0.839905,-0.782882
0.00510042,3.238,0,100.0,1,0.0,5235.99,-0.00552455,0.0192229,0.333882,-0.736807,0.80396,-0.79296,0.837802
0.00512951,3.26,0,100.0,1,0.0,5235.99,-0.00557236,0.0214524,0.333905,-0.363572,0.424833,-0.785145,0.83462
0.00516146,3.282,0,100.0,1,0.0,5235.99,-0.0055632,0.0193652,0.333928,0.745664,-0.702865,0.848129,-0.785493
0.00509756,3.304,0,100.0,1,0.0,5235.99,-0.00561004,0.017217,0.333952,0.372771,-0.322948,0.840569,-0.781786
0.00503081,3.326,0,100.0,1,0.0,5235.99,-0.00572516,0.0193963,0.333976,-0.736021,0.805541,-0.792021,0.838738
0.00505989,3.348,0,100.0,1,0.0,5235.99,-0.00577321,0.021633,0.334,-0.36272,0.426362,-0.783944,0.835422
