lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
0.702,0.0,15.276959999999999,0.3325,0.00550049,4.29852,1,5235.99,1,99.9988,0.2945724487304688,0.0,0.0
0.722,0.0,16.260192,0.332473,0.00550192,4.4100174999999995,1,5235.99,1,99.9987,0.2996419906616211,0.0,0.0
0.742,0.0,17.238636,0.332446,0.00550383,4.6231375,1,5235.99,1,99.9986,0.3120004653930664,0.0,0.0
0.762,0.0,18.234288,0.332416,0.00550383,4.840795,1,5235.99,1,99.9985,0.31457204818725587,0.0,0.0
0.782,0.0,19.271088000000002,0.332385,0.00550335,5.0670925,1,5235.99,1,99.9985,0.32788925170898436,0.0,0.0
0.802,0.0,20.311200000000003,0.332353,0.00550335,5.3049599999999995,1,5235.99,1,99.9984,0.33580322265625,0.0,0.0
0.822,0.0,21.403908,0.332318,0.00550383,5.5381325,1,5235.99,1,99.9983,0.3358344078063965,0.0,0.0
0.842,0.0,22.538628,0.332282,0.00550431,5.753475,1,5235.99,1,99.9982,0.34637365341186527,0.0,0.0
0.862,0.0,23.805504,0.332243,0.00550383,5.75958,1,5235.99,1,99.9982,0.35548000335693364,0.0,0.0
0.882,0.0,25.002432000000002,0.332203,0.00550335,5.859605,1,5235.99,1,99.9981,0.365772819519043,0.0,0.0
0.902,0.0,26.188704,0.332161,0.00550335,6.0357325,1,5235.99,1,99.998,0.37572841644287114,0.0,0.0
0.922,0.0,27.139788,0.332116,0.00550192,6.72679,1,5235.99,1,99.9979,0.38131647109985356,0.0,0.0
0.942,0.0,28.210248,0.33207,0.00550144,7.304425,1,5235.99,1,99.9979,0.3891951560974122,0.0,0.0
0.962,0.0,29.304108,0.332022,0.00550097,7.9840475,1,5235.99,1,99.9978,0.3965215682983399,0.0,0.0
0.982,0.0,30.614976000000002,0.331971,0.00549954,8.330625000000001,1,5235.99,1,99.9977,0.40487365722656254,0.0,0.0
1.004,0.0,32.492736,0.331913,0.00549906,7.8232875,1,5235.99,1,99.9976,0.4126627922058106,0.0,0.0
1.024,0.0,33.805692,0.331858,0.00549763,8.0809225,1,5235.99,1,99.9975,0.42051324844360355,0.0,0.0
1.044,0.0,34.997796,0.331801,0.00549525,8.6617025,1,5235.99,1,99.9975,0.42790088653564456,0.0,0.0
1.064,0.0,36.20808,0.331741,0.00549334,9.30885,1,5235.99,1,99.9974,0.43569402694702153,0.0,0.0
1.084,0.0,37.52604,0.331679,0.00549143,9.87937,1,5235.99,1,99.9973,0.4449004173278809,0.0,0.0
1.104,0.0,38.98296,0.331615,0.00548952,10.241900000000001,1,5235.99,1,99.9972,0.455277156829834,0.0,0.0
1.124,0.0,40.54104,0.331548,0.00548762,10.431925,1,5235.99,1,99.9972,0.46056442260742186,0.0,0.0
1.144,0.0,42.1254,0.331479,0.00548619,10.602475,1,5235.99,1,99.9971,0.4701079368591308,0.0,0.0
1.164,0.0,43.671240000000004,0.331407,0.00548428,10.857949999999999,1,5235.99,1,99.997,0.479377269744873,0.0,0.0
1.184,0.0,45.1872,0.331333,0.00548237,11.2344,1,5235.99,1,99.9969,0.481946849822998,0.0,0.0
1.204,0.0,46.701,0.331256,0.00547999,11.70145,1,5235.99,1,99.9967,0.49306039810180663,0.0,0.0
1.224,0.0,48.22416,0.331177,0.0054776,12.191525,1,5235.99,1,99.9966,0.501103687286377,0.0,0.0
1.244,0.0,49.80204,0.331095,0.00547522,12.663924999999999,1,5235.99,1,99.9964,0.5122528076171875,0.0,0.0
1.264,0.0,51.426,0.33101,0.00547236,13.103025,1,5235.99,1,99.9962,0.5148380279541016,0.0,0.0
1.284,0.0,53.0964,0.330923,0.00546997,13.52515,1,5235.99,1,99.9961,0.2585380554199219,0.0,0.0
1.304,0.0,54.78012,0.330832,0.00546759,13.93805,1,5235.99,1,99.9959,0.0,0.0,0.0
1.324,0.0,55.66608,0.33074,0.00546664,14.090625,1,5235.99,1,99.9959,0.0,0.0,0.0
1.344,0.0,55.72152,0.330647,0.00546711,14.001625,1,5235.99,1,99.9959,0.0,0.0,0.0
1.364,0.0,55.75392,0.330553,0.00546759,13.921875,1,5235.99,1,99.9959,0.0,0.0,0.0
1.384,0.0,55.76508,0.330459,0.00546807,13.870775,1,5235.99,1,99.9959,0.0,0.0,0.0
1.404,0.0,55.75392,0.330366,0.00546854,13.859449999999999,1,5235.99,1,99.9959,0.0,0.0,0.0
1.424,0.0,55.72404,0.330272,0.00546902,13.888725,1,5235.99,1,99.9959,0.0,0.0,0.0
1.444,0.0,55.68912,0.330179,0.0054695,13.93825,1,5235.99,1,99.9959,0.0,0.0,0.0
1.464,0.0,55.664640000000006,0.330085,0.0054695,13.975975,1,5235.99,1,99.9959,0.0,0.0,0.0
1.484,0.0,55.658519999999996,0.329991,0.00546997,13.9815,1,5235.99,1,99.9959,0.00937795639038086,0.0,0.0
1.504,0.0,55.66572,0.329898,0.00547093,13.95665,1,5235.99,1,99.9959,0.019432449340820314,0.0,0.0
1.524,0.0,55.703520000000005,0.329804,0.00547188,13.92875,1,5235.99,1,99.9959,0.021980381011962893,0.0,0.0
1.544,0.0,55.76544,0.329711,0.00547236,13.91925,1,5235.99,1,99.9959,0.029544448852539065,0.0,0.0
1.564,0.0,55.82808,0.329617,0.00547331,13.930299999999999,1,5235.99,1,99.9959,0.0365987777709961,0.0,0.0
1.584,0.0,55.90908,0.329524,0.00547331,13.964125,1,5235.99,1,99.9959,0.04440402984619141,0.0,0.0
1.604,0.0,56.010960000000004,0.32943,0.00547427,14.010925,1,5235.99,1,99.9959,0.0519272804260254,0.0,0.0
1.624,0.0,56.13804,0.329336,0.00547427,14.061575,1,5235.99,1,99.9959,0.0599111557006836,0.0,0.0
1.644,0.0,56.29608,0.329243,0.00547474,14.111825,1,5235.99,1,99.9959,0.07155323028564455,0.0,0.0
1.664,0.0,56.48328,0.329149,0.00547474,14.16135,1,5235.99,1,99.9959,0.0764944076538086,0.0,0.0
1.684,0.0,56.71152,0.329054,0.0054757,14.216875,1,5235.99,1,99.9959,0.08388242721557618,0.0,0.0
1.704,0.0,56.95308,0.328958,0.00547617,14.273975,1,5235.99,1,99.9959,0.09127235412597656,0.0,0.0
1.724,0.0,57.21984,0.328863,0.00547665,14.339025,1,5235.99,1,99.9959,0.10714645385742187,0.0,0.0
1.744,0.0,57.5082,0.328767,0.00547713,14.412099999999999,1,5235.99,1,99.9959,0.11220312118530273,0.0,0.0
1.764,0.0,57.860279999999996,0.32867,0.00547379,14.500625,1,5235.99,1,99.9959,0.11981325149536133,0.0,0.0
1.784,0.0,58.213440000000006,0.328573,0.00547331,14.598975,1,5235.99,1,99.9959,0.12837686538696289,0.0,0.0
1.804,0.0,58.59468,0.328475,0.00547331,14.7005,1,5235.99,1,99.9959,0.1361924171447754,0.0,0.0
1.824,0.0,59.003280000000004,0.328377,0.00547283,14.806525,1,5235.99,1,99.9959,0.14375724792480468,0.0,0.0
1.844,0.0,59.43816,0.328278,0.00547236,14.91815,1,5235.99,1,99.9959,0.15116481781005858,0.0,0.0
1.864,0.0,59.89932,0.328178,0.00547236,15.036225,1,5235.99,1,99.9959,0.15844078063964842,0.0,0.0
1.884,0.0,60.38316,0.328077,0.00547188,15.16,1,5235.99,1,99.9959,0.1658095359802246,0.0,0.0
1.904,0.0,60.890040000000006,0.327976,0.0054714,15.289625000000001,1,5235.99,1,99.9958,0.17330360412597656,0.0,0.0
1.924,0.0,61.42248000000001,0.327873,0.00547093,15.42625,1,5235.99,1,99.9957,0.18056640625,0.0,0.0
1.944,0.0,61.9776,0.32777,0.00547045,15.568625,1,5235.99,1,99.9956,0.18797874450683594,0.0,0.0
1.964,0.0,62.559000000000005,0.327666,0.0054695,15.717875,1,5235.99,1,99.9956,0.1954411506652832,0.0,0.0
1.984,0.0,63.16308000000001,0.327561,0.00546902,15.87285,1,5235.99,1,99.9955,0.21047916412353515,0.0,0.0
2.006,0.0,63.85176,0.327443,0.00546854,16.051375,1,5235.99,1,99.9954,0.2200535774230957,0.0,0.0
2.028,0.0,64.59336,0.327325,0.00546759,16.244799999999998,1,5235.99,1,99.9953,0.2269763946533203,0.0,0.0
2.05,0.0,65.37204,0.327205,0.00546664,16.445124999999997,1,5235.99,1,99.9952,0.24829483032226562,0.0,0.0
2.072,0.0,66.17628,0.327084,0.00546568,16.650475,1,5235.99,1,99.9951,0.2483346939086914,0.0,0.0
2.094,0.0,66.26376,0.326962,0.00546616,16.6092,2,5250.85,1,99.9951,0.2513139724731445,0.0,0.0
2.116,0.0,66.27708,0.32684,0.00546664,16.555475,2,5267.2,1,99.9951,0.2605748176574707,0.0,0.0
2.138,0.0,66.43548,0.326719,0.00546854,16.645325,2,5235.99,1,99.9951,0.26941394805908203,0.0,0.0
2.16,0.0,67.09932,0.326595,0.00546282,16.867475,2,5235.99,1,99.9951,0.27663755416870117,0.0,0.0
2.182,0.0,67.80924,0.326472,0.00546234,17.055925000000002,2,5235.99,1,99.995,0.28447599411010743,0.0,0.0
2.204,0.0,68.54472,0.326346,0.00546139,17.23835,2,5235.99,1,99.9949,0.2920583724975586,0.0,0.0
2.226,0.0,69.29711999999999,0.326219,0.00546091,17.427625,2,5235.99,1,99.9948,0.30596275329589845,0.0,0.0
2.248,0.0,70.07003999999999,0.326091,0.00545996,17.624475,2,5235.99,1,99.9947,0.31319561004638674,0.0,0.0
2.27,0.0,70.87896,0.325961,0.00545948,17.833225,2,5235.99,1,99.9946,0.3208347320556641,0.0,0.0
2.292,0.0,71.70768000000001,0.32583,0.00545853,18.044975,2,5235.99,1,99.9946,0.3277616500854493,0.0,0.0
2.314,0.0,72.55764,0.325697,0.00545758,18.2623,2,5235.99,1,99.9945,0.3378343582153321,0.0,0.0
2.336,0.0,73.42668,0.325562,0.00545662,18.483800000000002,2,5235.99,1,99.9944,0.3455548286437989,0.0,0.0
2.358,0.0,73.52244,0.325428,0.00545662,18.428224999999998,3,5250.85,1,99.9944,0.3529476165771485,0.0,0.0
2.38,0.0,73.52856000000001,0.325294,0.0054571,18.386400000000002,3,5267.2,1,99.9944,0.36694641113281257,0.0,0.0
2.402,0.0,73.65276,0.325159,0.00545853,18.45315,3,5235.99,1,99.9944,0.37458639144897465,0.0,0.0
2.424,0.0,74.39112,0.325022,0.00545471,18.705725,3,5235.99,1,99.9943,0.38199882507324223,0.0,0.0
2.446,0.0,75.17628,0.324885,0.00545376,18.913875,3,5235.99,1,99.9942,0.38938598632812504,0.0,0.0
2.468,0.0,75.9798,0.324746,0.00545281,19.116525,3,5235.99,1,99.9941,0.3985199928283692,0.0,0.0
2.49,0.0,76.79772,0.324605,0.00545185,19.323175,3,5235.99,1,99.994,0.4126463890075684,0.0,0.0
2.512,0.0,77.6358,0.324463,0.00545138,19.536725,3,5235.99,1,99.994,0.41872911453247075,0.0,0.0
2.534,0.0,78.50268,0.32432,0.00545042,19.7596,3,5235.99,1,99.9939,0.42658643722534184,0.0,0.0
2.556,0.0,79.38324,0.324175,0.00544899,19.9842,3,5235.99,1,99.9938,0.43656244277954104,0.0,0.0
2.578,0.0,80.28036,0.324028,0.00544804,20.213299999999997,3,5235.99,1,99.9937,0.4443211555480957,0.0,0.0
2.6,0.0,81.19836,0.323879,0.00544709,20.448050000000002,3,5235.99,1,99.9936,0.4515995979309082,0.0,0.0
2.622,0.0,81.30311999999999,0.32373,0.00544709,20.373325,4,5250.85,1,99.9936,0.459078311920166,0.0,0.0
2.644,0.0,81.30456,0.323581,0.00544756,20.335325,4,5267.2,1,99.9936,0.4720208168029785,0.0,0.0
2.666,0.0,81.4014,0.323432,0.00544756,20.38965,4,5235.99,1,99.9936,0.4806267738342285,0.0,0.0
2.688,0.0,82.16568,0.323281,0.00544947,20.663725,4,5235.99,1,99.9934,0.4875947952270508,0.0,0.0
2.71,0.0,82.98396000000001,0.323129,0.00544852,20.881875,4,5235.99,1,99.9933,0.49533958435058595,0.0,0.0
2.732,0.0,83.81880000000001,0.322976,0.00544756,21.09335,4,5235.99,1,99.9931,0.5026944160461426,0.0,0.0
2.754,0.0,84.66552,0.322821,0.00544661,21.30735,4,5235.99,1,99.9929,0.5191524505615235,0.0,0.0
2.776,0.0,85.52556000000001,0.322664,0.00544565,21.525725,4,5235.99,1,99.9928,0.524177646636963,0.0,0.0
2.798,0.0,86.41188,0.322506,0.0054447,21.753525,4,5235.99,1,99.9926,0.5314472198486329,0.0,0.0
2.82,0.0,87.30756,0.322347,0.00544375,21.981749999999998,4,5235.99,1,99.9924,0.5404915809631348,0.0,0.0
2.842,0.0,88.21512,0.322185,0.00544232,22.2131,4,5235.99,1,99.9923,0.547700023651123,0.0,0.0
2.864,0.0,89.1378,0.322022,0.00544136,22.4485,4,5235.99,1,99.9921,0.5638651847839355,0.0,0.0
2.886,0.0,90.07452,0.321857,0.00543993,22.686950000000003,4,5235.99,1,99.9919,0.5664279937744141,0.0,0.0
2.908,0.0,90.21312,0.321691,0.00543993,22.572375,5,5250.85,1,99.9919,0.5741744041442871,0.0,0.0
2.93,0.0,90.20268,0.321525,0.00544041,22.55435,5,5267.2,1,99.9919,0.5841951370239258,0.0,0.0
2.952,0.0,90.28152,0.321359,0.00544089,22.605674999999998,5,5235.99,1,99.9919,0.600405216217041,0.0,0.0
2.974,0.0,91.10844,0.321193,0.00544184,22.936700000000002,5,5235.99,1,99.9918,0.6048579216003418,0.0,0.0
2.996,0.0,92.0214,0.321025,0.00544041,23.174975,5,5235.99,1,99.9916,0.610987663269043,0.0,0.0
3.018,0.0,92.94624,0.320854,0.00543946,23.407049999999998,5,5235.99,1,99.9914,0.6196432113647461,0.0,0.0
3.04,0.0,93.87972,0.320683,0.00543803,23.642175,5,5235.99,1,99.9912,0.6297003746032714,0.0,0.0
3.062,0.0,94.82616,0.320509,0.00543707,23.882575,5,5235.99,1,99.9911,0.6412531852722168,0.0,0.0
3.084,0.0,95.787,0.320334,0.00543564,24.128,5,5235.99,1,99.9909,0.6501715660095214,0.0,0.0
3.106,0.0,96.76404000000001,0.320157,0.00543421,24.37865,5,5235.99,1,99.9907,0.6627927780151367,0.0,0.0
3.128,0.0,97.75512,0.319979,0.00543278,24.63215,5,5235.99,1,99.9906,0.6651007652282714,0.0,0.0
3.15,0.0,97.92,0.319798,0.00543278,24.4857,6,5250.85,1,99.9906,0.6748231887817382,0.0,0.0
3.172,0.0,97.90128,0.319617,0.00543326,24.477400000000003,6,5267.2,1,99.9906,0.6854796409606932,0.0,0.0
3.194,0.0,97.96752000000001,0.319437,0.00543373,24.524549999999998,6,5235.99,1,99.9906,0.690559959411621,0.0,0.0
3.216,0.0,98.83727999999999,0.319256,0.00543373,24.90165,6,5235.99,1,99.9904,0.6976788520812987,0.0,0.0
3.238,0.0,99.80136,0.319073,0.00543278,25.144750000000002,6,5235.99,1,99.9902,0.7081879615783689,0.0,0.0
3.26,0.0,100.77552000000001,0.318889,0.00543135,25.3887,6,5235.99,1,99.9901,0.720925998687744,0.0,0.0
3.282,0.0,101.76263999999999,0.318702,0.00542992,25.638075,6,5235.99,1,99.9899,0.7313551902770995,0.0,0.0
3.304,0.0,102.76632,0.318515,0.00542849,25.8941,6,5235.99,1,99.9897,0.7365483283996581,0.0,0.0
3.326,0.0,103.78404,0.318325,0.00542706,26.153975,6,5235.99,1,99.9896,0.7467844009399414,0.0,0.0
3.348,0.0,104.81004,0.318134,0.00542515,26.4157,6,5235.99,1,99.9894,0.7546443939208984,0.0,0.0
3.37,0.0,105.84936,0.31794,0.00542372,26.682000000000002,6,5235.99,1,99.9892,0.7596023559570313,0.0,0.0
3.392,0.0,106.90020000000001,0.317745,0.00542229,26.9499,6,5235.99,1,99.9891,0.7722015380859375,0.0,0.0
3.414,0.0,107.95859999999999,0.317548,0.00542086,27.218275,6,5235.99,1,99.9889,0.780377197265625,0.0,0.0
3.436,0.0,109.03284,0.317348,0.00541943,27.492625,6,5235.99,1,99.9887,0.7895268440246582,0.0,0.0
3.458,0.0,110.1186,0.317147,0.00541848,27.76865,6,5235.99,1,99.9885,0.802364444732666,0.0,0.0
3.48,0.0,111.21768,0.316944,0.00541704,28.048650000000002,6,5235.99,1,99.9882,0.8098623275756835,0.0,0.0
3.502,0.0,112.33332,0.316739,0.00541609,28.333575,6,5235.99,1,99.988,0.8166408538818359,0.0,0.0
3.524,0.0,113.46012,0.316532,0.00541466,28.62015,6,5235.99,1,99.9877,0.8225571632385253,0.0,0.0
3.546,0.0,114.597,0.316323,0.00541371,28.908925,6,5235.99,1,99.9875,0.829703140258789,0.0,0.0
3.568,0.0,115.74180000000001,0.316112,0.00541275,29.19965,6,5235.99,1,99.9872,0.8372096061706542,0.0,0.0
3.59,0.0,116.89596,0.315898,0.00541132,29.49315,6,5235.99,1,99.987,0.8506143569946288,0.0,0.0
3.612,0.0,118.05948000000001,0.315683,0.00541037,29.789175,6,5235.99,1,99.9867,0.8582175254821777,0.0,0.0
3.634,0.0,119.24136,0.315465,0.00540989,30.09235,6,5235.99,1,99.9865,0.8679363250732421,0.0,0.0
3.656,0.0,120.43368000000001,0.315246,0.00540894,30.3956,6,5235.99,1,99.9862,0.8751200675964355,0.0,0.0
3.678,0.0,121.63932,0.315024,0.00540798,30.70345,6,5235.99,1,99.9859,0.8864603996276854,0.0,0.0
3.7,0.0,122.85503999999999,0.3148,0.00540703,31.012900000000002,6,5235.99,1,99.9857,0.8940976142883299,0.0,0.0
3.722,0.0,124.08480000000002,0.314573,0.00540608,31.327175,6,5235.99,1,99.9854,0.9042059898376463,0.0,0.0
3.744,0.0,125.32644,0.314345,0.00540512,31.64315,6,5235.99,1,99.9852,0.909134006500244,0.0,0.0
3.766,0.0,126.58104,0.314114,0.00540465,31.963299999999997,6,5235.99,1,99.9849,0.9190092086791991,0.0,0.0
3.788,0.0,127.84356,0.313881,0.00540369,32.283475,6,5235.99,1,99.9847,0.9325748443603514,0.0,0.0
3.81,0.0,129.11832,0.313646,0.00540274,32.609049999999996,6,5235.99,1,99.9844,0.9389796257019042,0.0,0.0
3.832,0.0,130.41144,0.313408,0.00540179,32.941,6,5235.99,1,99.9842,0.9462987899780272,0.0,0.0
3.854,0.0,131.71428,0.313168,0.00540083,33.272149999999996,6,5235.99,1,99.9839,0.9534848213195799,0.0,0.0
3.876,0.0,133.02612000000002,0.312925,0.00539988,33.6061,6,5235.99,1,99.9837,0.9634595870971678,0.0,0.0
3.898,0.0,134.34696000000002,0.31268,0.00539892,33.942499999999995,6,5235.99,1,99.9834,0.9775400161743163,0.0,0.0
3.92,0.0,135.68112,0.312433,0.00539797,34.283500000000004,6,5235.99,1,99.9832,0.9819156646728514,0.0,0.0
3.942,0.0,137.03472,0.312184,0.00539702,34.631699999999995,6,5235.99,1,99.9829,0.9896691322326658,0.0,0.0
3.964,0.0,138.39588,0.311932,0.00539606,34.97685,6,5235.99,1,99.9827,0.9968892097473143,0.0,0.0
3.986,0.0,139.76676,0.311677,0.00539511,35.3264,6,5235.99,1,99.9824,1.0,0.0,0.0
4.008,0.0,141.14700000000002,0.31142,0.00539416,35.6779,6,5235.99,1,99.9822,1.0,0.0,0.0
4.03,0.0,142.53191999999999,0.31116,0.0053932,36.028825,6,5235.99,1,99.9819,1.0,0.0,0.0
4.052,0.0,143.91648,0.310898,0.00539177,36.378425,6,5235.99,1,99.9817,1.0,0.0,0.0
4.074,0.0,145.30032,0.310634,0.00539082,36.72795,6,5235.99,1,99.9814,1.0,0.0,0.0
4.096,0.0,146.68344,0.310367,0.00538987,37.07725,6,5235.99,1,99.9812,1.0,0.0,0.0
4.118,0.0,148.06583999999998,0.310097,0.00538891,37.42645,6,5235.99,1,99.9809,1.0,0.0,0.0
4.14,0.0,149.44752,0.309825,0.00538748,37.77535,6,5235.99,1,99.9807,1.0,0.0,0.0
4.162,0.0,150.82848,0.309551,0.00538653,38.1241,6,5235.99,1,99.9804,1.0,0.0,0.0
4.184,0.0,152.20872,0.309274,0.00538557,38.472525000000005,6,5235.99,1,99.9802,1.0,0.0,0.0
4.206,0.0,153.58788,0.308994,0.00538414,38.820750000000004,6,5235.99,1,99.9799,1.0,0.0,0.0
4.228,0.0,154.96668000000003,0.308712,0.00538319,39.168800000000005,6,5235.99,1,99.9797,1.0,0.0,0.0
4.25,0.0,156.3444,0.308428,0.00538224,39.5166,6,5235.99,1,99.9794,1.0,0.0,0.0
4.272,0.0,157.72140000000002,0.308141,0.00538081,39.864175,6,5235.99,1,99.9791,1.0,0.0,0.0
4.294,0.0,159.09768000000003,0.307852,0.00537985,40.211600000000004,6,5235.99,1,99.9789,1.0,0.0,0.0
4.316,0.0,160.47288,0.30756,0.00537842,40.558775,6,5235.99,1,99.9786,1.0,0.0,0.0
4.338,0.0,161.84736,0.307266,0.00537747,40.9057,6,5235.99,1,99.9784,1.0,0.0,0.0
4.36,0.0,163.22111999999998,0.306969,0.00537651,41.25255,6,5235.99,1,99.9781,1.0,0.0,0.0
4.382,0.0,164.59380000000002,0.30667,0.00537556,41.599050000000005,6,5235.99,1,99.9779,1.0,0.0,0.0
4.404,0.0,165.96612000000002,0.306368,0.00537508,41.9454,6,5235.99,1,99.9776,1.0,0.0,0.0
4.426,0.0,167.33736,0.306064,0.00537461,42.2915,6,5235.99,1,99.9774,1.0,0.0,0.0
4.448,0.0194702,168.70752,0.305628,0.0053671,42.63735,6,5235.99,1,99.9771,1.0,0.0,0.0
4.47,0.307068,170.07696,0.305319,0.00536678,42.98295,6,5235.99,1,99.9769,1.0,0.0,0.0
4.492,0.597046,171.44568,0.305008,0.00536658,43.3284,6,5235.99,1,99.9766,1.0,0.0,0.0
4.514,0.889343,172.81368,0.304694,0.00536649,43.673550000000006,6,5235.99,1,99.9764,1.0,0.0,0.0
4.536,1.18396,174.1806,0.304378,0.00536651,44.018525,6,5235.99,1,99.9761,1.0,0.0,0.0
4.558,1.48096,175.54608,0.304059,0.00536657,44.363749999999996,6,5235.99,1,99.9759,1.0,0.0,0.0
4.58,1.78015,176.9112,0.303738,0.0053664,44.708275,6,5235.99,1,99.9756,1.0,0.0,0.0
4.602,2.08173,178.2756,0.303414,0.00536622,45.052400000000006,6,5235.99,1,99.9754,1.0,0.0,0.0
4.624,2.38562,179.63892,0.303088,0.00536611,45.396249999999995,6,5235.99,1,99.9751,1.0,0.0,0.0
4.646,2.69183,181.00152,0.30276,0.00536608,45.7398,6,5235.99,1,99.9749,1.0,0.0,0.0
4.668,3.00037,182.36303999999998,0.302429,0.0053661,46.08325,6,5235.99,1,99.9746,1.0,0.0,0.0
4.69,3.31122,183.72384,0.302095,0.00536614,46.42645,6,5235.99,1,99.9744,1.0,0.0,0.0
4.712,3.62433,185.08356,0.301759,0.00536617,46.76945,6,5235.99,1,99.9741,1.0,0.0,0.0
4.734,3.93976,186.44219999999999,0.30142,0.00536619,47.11235,6,5235.99,1,99.9739,1.0,0.0,0.0
4.756,4.25757,187.79976000000002,0.301079,0.0053662,47.4549,6,5235.99,1,99.9736,1.0,0.0,0.0
4.778,4.57758,189.1566,0.300736,0.0053662,47.7973,6,5235.99,1,99.9734,1.0,0.0,0.0
4.8,4.89996,190.51236,0.30039,0.00536619,48.13935,6,5235.99,1,99.9731,1.0,0.0,0.0
4.822,5.22461,191.8674,0.300042,0.00536619,48.48115,6,5235.99,1,99.9729,1.0,0.0,0.0
