lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
1.864,0.0,78.42744,0.328581,0.00604981,19.998375,1,5235.99,1,99.9941,0.6351780891418458,0.0,0.0
1.884,0.0,80.44524,0.328434,0.00604552,20.521425,1,5235.99,1,99.994,0.649004077911377,0.0,0.0
1.904,0.0,82.48104000000001,0.328283,0.00604075,21.045125,1,5235.99,1,99.9938,0.6515516281127931,0.0,0.0
1.924,0.0,84.53772000000001,0.328129,0.00603598,21.576875,1,5235.99,1,99.9937,0.660176467895508,0.0,0.0
1.944,0.0,86.63436,0.32797,0.00603073,22.128075,1,5235.99,1,99.9935,0.6679639816284182,0.0,0.0
1.964,0.0,88.74756000000001,0.327808,0.00602549,22.670175,1,5235.99,1,99.9934,0.6751676559448244,0.0,0.0
1.984,0.0,90.88236,0.327642,0.00602024,23.224825,1,5235.99,1,99.9932,0.6836552619934084,0.0,0.0
2.006,0.0,93.25908,0.327455,0.00601452,23.8417,1,5235.99,1,99.993,0.691011714935303,0.0,0.0
2.028,0.0,95.66028,0.327264,0.0060088,24.464125,1,5235.99,1,99.9929,0.6982532501220706,0.0,0.0
2.05,0.0,98.09136,0.327068,0.00600308,25.09785,1,5235.99,1,99.9927,0.7055707931518558,0.0,0.0
2.072,0.0,100.54764,0.326867,0.00599688,25.735599999999998,1,5235.99,1,99.9925,0.7201956748962406,0.0,0.0
2.094,0.0,103.02804,0.326661,0.00599068,26.38015,1,5235.99,1,99.9924,0.7354865074157718,0.0,0.0
2.116,0.0,105.53472000000001,0.32645,0.00598448,27.033925,1,5235.99,1,99.9922,0.7401081085205081,0.0,0.0
2.138,0.0,108.08424,0.326235,0.00597828,27.710900000000002,1,5235.99,1,99.992,0.7401432037353519,0.0,0.0
2.16,0.0,110.68452,0.326014,0.00597208,28.404575,1,5235.99,1,99.9919,0.7502117156982425,0.0,0.0
2.182,0.0,113.31288,0.325788,0.00596541,29.0852,1,5235.99,1,99.9917,0.7602852821350101,0.0,0.0
2.204,0.0,115.94592,0.325558,0.00595921,29.76115,1,5277.65,1,99.9915,0.7719365119934085,0.0,0.0
2.226,0.0,118.63404,0.325322,0.00595253,30.52015,1,5425.49,1,99.9913,0.7806012153625491,0.0,0.0
2.248,0.0,121.43232,0.32508,0.00594586,31.32875,1,5585.83,1,99.9911,0.787698841094971,0.0,0.0
2.27,0.0,124.35372000000001,0.324834,0.00593918,32.20055,1,5763.28,1,99.9908,0.7951984405517581,0.0,0.0
2.292,0.0,127.40147999999999,0.324582,0.00593155,33.1293,1,5955.37,1,99.9905,0.802647686004639,0.0,0.0
2.314,0.0,130.57056,0.324323,0.00592297,34.12965,1,6167.36,1,99.9903,0.8174664497375491,0.0,0.0
2.336,0.0,133.86276,0.324058,0.00591296,35.2286,1,6409.17,1,99.9899,0.827538871765137,0.0,0.0
2.358,0.0,137.27736,0.323787,0.00590246,36.481475,1,6700.68,1,99.9896,0.8334812164306643,0.0,0.0
2.38,0.0,140.81364,0.323509,0.00589054,38.027625,1,7092.52,1,99.9892,0.8408432960510256,0.0,0.0
2.402,0.0,144.46044,0.323224,0.00587767,40.002925000000005,1,7632.87,1,99.9888,0.8495416641235354,0.0,0.0
2.424,0.0,148.19219999999999,0.322933,0.00586336,42.5964,1,8389.87,1,99.9882,0.8568636894226076,0.0,0.0
2.446,0.0,151.983,0.322633,0.0058462,46.202075,1,9506.85,1,99.9876,0.864578437805176,0.0,0.0
2.468,0.0,155.82312,0.322327,0.00582617,50.472375,1,10834.9,1,99.9867,0.8719960212707522,0.0,0.0
2.49,0.0,159.71328000000003,0.322013,0.00580281,54.7059,1,12147.3,1,99.9858,0.8868716239929201,0.0,0.0
2.512,0.0,163.66103999999999,0.32169,0.00577563,58.9477,1,13462.1,1,99.9848,0.8975376129150392,0.0,0.0
2.534,0.0,167.67648,0.321361,0.00574368,63.319700000000005,1,14820.7,1,99.9836,0.9070456504821779,0.0,0.0
2.556,0.0,171.77184,0.321023,0.00570696,67.956325,1,16270.9,1,99.9822,0.9170176506042482,0.0,0.0
2.578,0.0,175.95936,0.320678,0.00566452,72.757725,1,17771.8,1,99.9807,0.9170528411865236,0.0,0.0
2.6,0.0,180.24588,0.320325,0.00561589,77.49249999999999,1,19238.8,1,99.979,0.9263004302978518,0.0,0.0
2.622,0.0,184.60512000000003,0.319964,0.00555962,78.5396,1,19589.7,1,99.9778,0.9332024574279788,0.0,0.0
2.644,0.0,188.95392,0.319596,0.00549572,79.225225,1,19113.3,1,99.9767,0.9458047866821292,0.0,0.0
2.666,0.0,193.28148000000002,0.31922,0.00542372,80.257975,1,19677.1,1,99.9755,0.6807834625244144,0.0,0.0
2.688,0.0,197.58996,0.318838,0.00534266,80.03735,1,18994.1,1,99.9745,0.49531288146972685,0.0,0.0
2.71,0.0,201.86676,0.318449,0.00525158,81.35352499999999,1,19688.1,1,99.9732,0.3199846267700198,0.0,0.0
2.732,0.0,206.11908,0.318054,0.00515049,81.33855,1,19373.8,1,99.9722,0.12136287689209013,0.0,0.0
2.754,0.0,210.3246,0.317654,0.00503748,79.127475,1,18367.6,1,99.9716,0.0,0.0,0.0
2.776,0.0,214.4448,0.31725,0.00491303,74.372325,1,16474.0,1,99.9713,0.0,0.0,0.0
2.798,0.0,218.4642,0.316843,0.00477904,67.03105,1,13677.8,1,99.9712,0.0,0.0,0.0
2.82,0.0,222.36696,0.316436,0.00465172,58.802075,1,10603.7,1,99.971,0.0,0.0,0.0
2.842,0.0,223.43688,0.316041,0.00488823,55.644575,1,9516.64,1,99.9709,0.0,0.0,0.0
2.864,0.0,222.74208,0.315656,0.00513523,55.450275000000005,1,9479.46,1,99.9709,0.0,0.0,0.0
2.886,0.0,222.048,0.315271,0.0053026,55.2641,1,9445.98,1,99.9708,0.0,0.0,0.0
2.908,0.0,221.35284,0.314882,0.00545138,55.088674999999995,1,9415.95,1,99.9707,0.0,0.0,0.0
2.93,0.0,220.65984,0.314487,0.00559491,54.92065,1,9388.17,1,99.9706,0.0,0.0,0.0
2.952,0.0,219.97224,0.314085,0.00573653,54.755700000000004,1,9361.1,1,99.9705,0.0,0.0,0.0
2.974,0.0,219.29076,0.313673,0.00587576,54.59195,1,9334.08,1,99.9704,0.0,0.0,0.0
2.996,0.0,218.61684,0.313252,0.00601261,54.4279,1,9306.65,1,99.9704,0.0,0.0,0.0
3.018,0.0,217.9494,0.312822,0.00614851,54.265225,1,9279.43,1,99.9703,0.0,0.0,0.0
3.04,0.0,217.28808,0.312383,0.0062825,54.10375,1,9252.34,1,99.9702,0.0,0.0,0.0
3.062,0.0,216.63324,0.311935,0.00641554,53.943275,1,9225.36,1,99.9701,0.0,0.0,0.0
3.084,0.0,215.98488,0.311479,0.00654667,53.783875,1,9198.5,1,99.97,0.0,0.0,0.0
3.106,0.0,215.34300000000002,0.311013,0.00667637,53.62565,1,9171.82,1,99.9699,0.0,0.0,0.0
3.128,0.0,214.70652,0.31054,0.00680464,53.468925,1,9145.43,1,99.9698,0.0,0.0,0.0
3.15,0.0,214.0758,0.310058,0.006931,53.313825,1,9119.36,1,99.9698,0.0,0.0,0.0
3.172,0.0,213.45084,0.309568,0.00705593,53.160225,1,9093.55,1,99.9697,0.0,0.0,0.0
3.194,0.0,212.83164000000002,0.30907,0.00717896,53.0081,1,9067.97,1,99.9696,0.0,0.0,0.0
3.216,0.0,212.21784,0.308565,0.00730055,52.8573,1,9042.6,1,99.9695,0.009575462341308594,0.0,0.0
3.238,0.0,211.6098,0.308052,0.00742024,52.7078,1,9017.43,1,99.9694,0.019571590423583987,0.0,0.0
3.26,0.0,211.0068,0.307532,0.00753849,52.559574999999995,1,8992.47,1,99.9693,0.028704738616943365,0.0,0.0
3.282,0.0,210.46248,0.307005,0.00765055,52.452925,1,8980.27,1,99.9693,0.036065578460693366,0.0,0.0
3.304,0.0,209.99052,0.30647,0.00774735,52.36385,1,8970.95,1,99.9692,0.041840267181396495,0.0,0.0
3.326,0.0,209.58516,0.305929,0.00782936,52.288125,1,8963.25,1,99.9692,0.0,0.0,0.0
3.348,0.0,209.23344,0.305382,0.00789708,52.220025,1,8955.67,1,99.9692,0.0,0.0,0.0
3.37,0.0,208.92672000000002,0.304829,0.00795382,52.160075,1,8948.86,1,99.9692,0.0,0.0,0.0
3.392,0.0,208.4076,0.304272,0.0080263,51.92245,1,8885.42,1,99.9691,0.0,0.0,0.0
3.414,0.0,207.83411999999998,0.303712,0.00812882,51.77955,1,8861.08,1,99.969,0.0,0.0,0.0
3.436,0.0,207.26532,0.303147,0.00823706,51.638625000000005,1,8837.2,1,99.9689,0.0,0.0,0.0
3.458,0.0,206.7012,0.302577,0.00834483,51.499475000000004,1,8813.7,1,99.9688,0.0,0.0,0.0
3.48,0.0,206.14212,0.302002,0.00845211,51.3618,1,8790.5,1,99.9688,0.0,0.0,0.0
3.502,0.0,205.58736,0.301421,0.00855749,51.2254,1,8767.53,1,99.9687,0.0,0.0,0.0
3.524,0.174805,205.03764,0.300705,0.00865527,51.0902,1,8744.75,1,99.9686,0.0,0.0,0.0
3.546,0.522339,204.4926,0.300113,0.00875847,50.9561,1,8722.15,1,99.9685,0.0,0.0,0.0
3.568,0.869019,203.95260000000002,0.299515,0.00886045,50.823125000000005,1,8699.72,1,99.9684,0.0,0.0,0.0
3.59,1.21472,203.41692,0.298912,0.00896123,50.691175,1,8677.46,1,99.9683,0.0,0.0,0.0
3.612,1.55951,202.88592,0.298303,0.00906097,50.560125,1,8655.29,1,99.9683,0.0,0.0,0.0
3.634,1.90344,202.35924,0.297688,0.00915974,50.4305,1,8633.43,1,99.9682,0.0,0.0,0.0
3.656,2.24646,201.83724,0.297068,0.00925734,50.301950000000005,1,8611.74,1,99.9681,0.0,0.0,0.0
3.678,2.58887,201.6432,0.296443,0.00932168,50.418175,2,6405.44,1,99.9681,0.0,0.0,0.0
3.7,2.93127,201.56292,0.295812,0.00933474,50.39855,2,6400.44,1,99.9681,0.0,0.0,0.0
3.722,3.27332,201.43728,0.295178,0.00934086,50.33665,2,6428.9,1,99.9681,0.0,0.0,0.0
3.744,3.61505,201.27312,0.294542,0.00935626,50.295500000000004,2,6423.65,1,99.9681,0.0,0.0,0.0
3.766,3.95667,201.10932,0.293904,0.00937398,50.254675,2,6418.45,1,99.9681,0.0,0.0,0.0
3.788,4.29773,200.94624,0.293267,0.00939209,50.213925,2,6413.26,1,99.9681,0.0,0.0,0.0
3.81,4.63879,200.78352,0.292628,0.00941019,50.1734,2,6408.09,1,99.9681,0.0,0.0,0.0
3.832,4.97937,200.62152,0.291988,0.0094282,50.132999999999996,2,6402.96,1,99.9681,0.0,0.0,0.0
3.854,5.31976,200.46024,0.291348,0.0094461,50.0928,2,6397.85,1,99.9681,0.0,0.0,0.0
3.876,5.65997,200.29896,0.290706,0.00946388,50.052725,2,6392.76,1,99.9681,0.0,0.0,0.0
3.898,5.99969,200.13876,0.290064,0.00948155,50.0128,2,6387.68,1,99.9681,0.0,0.0,0.0
3.92,6.33942,199.97892000000002,0.289422,0.00949911,49.973,2,6382.63,1,99.9681,0.0,0.0,0.0
3.942,6.67859,199.81944000000001,0.288779,0.00951657,49.933350000000004,2,6377.58,1,99.9681,0.0,0.0,0.0
3.964,7.01764,199.72044,0.288135,0.00952793,49.9377,3,5235.99,1,99.9681,0.0,0.0,0.0
3.986,7.35669,199.64196,0.287491,0.00953013,49.918099999999995,3,5235.99,1,99.9681,0.0,0.0,0.0
4.008,7.69574,199.56348,0.286846,0.00953053,49.89845,3,5235.99,1,99.9681,0.0,0.0,0.0
4.03,8.03424,199.485,0.2862,0.00953059,49.87885,3,5235.99,1,99.9681,0.0,0.0,0.0
4.052,8.37262,199.40652,0.285556,0.00953061,49.8592,3,5235.99,1,99.9681,0.0,0.0,0.0
4.074,8.711,199.32804,0.284912,0.00953062,49.839600000000004,3,5235.99,1,99.9681,0.0,0.0,0.0
4.096,9.04938,199.24992,0.284268,0.00953062,49.82005,3,5235.99,1,99.9681,0.0,0.0,0.0
4.118,9.38778,199.17144000000002,0.283624,0.00953062,49.800349999999995,4,5235.99,1,99.9681,0.0,0.0,0.0
4.14,9.72567,199.09296,0.282979,0.00953062,49.780699999999996,4,5235.99,1,99.9681,0.009373950958251954,0.0,0.0
4.162,10.0634,199.01448,0.282335,0.00953062,49.7611,4,5235.99,1,99.9681,0.016735267639160157,0.0,0.0
4.184,10.4011,198.93636,0.281691,0.00953062,49.7415,4,5235.99,1,99.9681,0.0325892448425293,0.0,0.0
4.206,10.7388,198.8712,0.281047,0.00953061,49.730925,4,5235.99,1,99.9681,0.038313579559326176,0.0,0.0
4.228,11.0765,198.82008000000002,0.280403,0.00953049,49.723225,4,5235.99,1,99.9681,0.045616436004638675,0.0,0.0
4.25,11.4142,198.79488,0.279759,0.00953035,49.72695,4,5235.99,1,99.9681,0.05241804122924805,0.0,0.0
4.272,11.7519,198.78156,0.279115,0.00953025,49.72675,4,5235.99,1,99.9681,0.06155033111572266,0.0,0.0
4.294,12.0896,198.78156,0.278471,0.0095302,49.731674999999996,4,5235.99,1,99.9681,0.0701268196105957,0.0,0.0
4.316,12.4273,198.79236,0.277826,0.00953028,49.738150000000005,4,5235.99,1,99.9681,0.07771596908569336,0.0,0.0
4.338,12.765,198.81972,0.277182,0.00953033,49.751225000000005,4,5235.99,1,99.9681,0.09327526092529298,0.0,0.0
4.36,13.1027,198.86148,0.276538,0.00953023,49.766625,4,5235.99,1,99.9681,0.10273323059082032,0.0,0.0
4.382,13.4405,198.91692,0.275894,0.00953015,49.7856,4,5235.99,1,99.9681,0.10751562118530274,0.0,0.0
4.404,13.7782,198.99684,0.27525,0.0095304,49.8149,4,5235.99,1,99.9681,0.11504840850830078,0.0,0.0
4.426,14.1159,199.09548,0.274606,0.00953054,49.845825,4,5235.99,1,99.9681,0.12196674346923828,0.0,0.0
4.448,14.4539,199.2042,0.273962,0.00953059,49.876125,4,5235.99,1,99.9681,0.13604402542114258,0.0,0.0
4.47,14.7923,199.3248,0.273318,0.0095305,49.910575,4,5235.99,1,99.9681,0.14335956573486328,0.0,0.0
4.492,15.1307,199.45728,0.272672,0.0095305,49.9481,4,5235.99,1,99.9681,0.15151357650756836,0.0,0.0
4.514,15.4694,199.61172,0.272026,0.00953061,49.99555,4,5235.99,1,99.9681,0.16124801635742186,0.0,0.0
4.536,15.8084,199.78056,0.27138,0.00953064,50.04225,4,5235.99,1,99.9681,0.16631078720092773,0.0,0.0
4.558,16.1476,199.96452,0.270734,0.00953052,50.09385,4,5235.99,1,99.9681,0.1812295913696289,0.0,0.0
4.58,16.4873,200.16432,0.270086,0.00953051,50.149425,4,5235.99,1,99.968,0.18854999542236328,0.0,0.0
4.602,16.8272,200.37348,0.269438,0.00953067,50.204925,4,5235.99,1,99.9679,0.19794120788574218,0.0,0.0
4.624,17.1676,200.60568,0.26879,0.00953054,50.272499999999994,4,5235.99,1,99.9678,0.20300960540771484,0.0,0.0
4.646,17.5084,200.85408,0.26814,0.00953033,50.33965,4,5235.99,1,99.9677,0.21310844421386718,0.0,0.0
4.668,17.8495,201.11724,0.267489,0.00952588,50.411249999999995,4,5235.99,1,99.9677,0.22055072784423826,0.0,0.0
4.69,18.1912,201.3912,0.266839,0.00952217,50.48295,4,5235.99,1,99.9676,0.22807559967041013,0.0,0.0
4.712,18.5333,201.67992,0.266187,0.00952168,50.5616,4,5235.99,1,99.9675,0.23534564971923827,0.0,0.0
4.734,18.8759,201.98304000000002,0.265534,0.00952163,50.64255,4,5235.99,1,99.9674,0.24692840576171873,0.0,0.0
4.756,19.219,202.29876,0.264881,0.00952162,50.726,4,5235.99,1,99.9673,0.25861244201660155,0.0,0.0
4.778,19.5627,202.626,0.264226,0.00952162,50.8125,4,5235.99,1,99.9672,0.265521240234375,0.0,0.0
4.8,19.907,202.97268000000003,0.26357,0.00952162,50.907,4,5235.99,1,99.9672,0.27499351501464847,0.0,0.0
4.822,20.2519,203.34024000000002,0.262914,0.00952162,51.0066,4,5235.99,1,99.9671,0.28225755691528326,0.0,0.0
4.844,20.5975,203.72111999999998,0.262255,0.00952162,51.106449999999995,4,5235.99,1,99.967,0.2898447990417481,0.0,0.0
